,run,client,samples,noise,r2
1945,7,0,51,0.1,0.4667065681323025
1946,7,0,61,0.1,0.473189776180581
1947,7,0,71,0.1,0.48647360724684974
1948,7,0,84,0.1,0.4982899021520263
1949,7,0,100,0.1,0.4982899021520263
1950,7,1,31,0.1,0.2864625828974037
1951,7,1,40,0.1,0.32149183063573783
1952,7,1,51,0.1,0.2929598863203934
1953,7,1,66,0.1,0.2907190414959806
1954,7,1,84,0.1,0.2820253859218571
1955,7,1,108,0.1,0.36207473570032
1956,7,1,138,0.1,0.44285591838098093
1957,7,1,177,0.1,0.4556965590017651
1958,7,1,227,0.1,0.4900533780895556
1959,7,1,291,0.1,0.5035719274063634
1960,7,1,372,0.1,0.5213291527417188
1961,7,1,477,0.1,0.5433591357481202
1962,7,1,610,0.1,0.5887054279619346
1963,7,1,781,0.1,0.5999240806197803
1964,7,1,1000,0.1,0.5999240806197803
1965,7,2,100,0.1,0.4445972015489138
1966,7,2,138,0.1,0.4553936291141222
1967,7,2,193,0.1,0.4985221708486435
1968,7,2,268,0.1,0.5934836322960091
1969,7,2,372,0.1,0.6122370185623027
1970,7,2,517,0.1,0.6525440601360708
1971,7,2,719,0.1,0.6650256486368782
1972,7,2,1000,0.1,0.6750072158528427
1973,7,2,1389,0.1,0.6774904688710726
1974,7,2,1930,0.1,0.6881627265550172
1975,7,2,2682,0.1,0.6867626540056935
1976,7,2,3727,0.1,0.6924612560416739
1977,7,2,5179,0.1,0.6937405445230336
1978,7,2,7196,0.1,0.6972159155013753
1979,7,2,10000,0.1,0.6972159155013753
1980,7,0,10,0.31622776601683794,-2.350781951053175
1981,7,0,11,0.31622776601683794,-1.1376644218461043
1982,7,0,13,0.31622776601683794,-0.5728265458942845
1983,7,0,16,0.31622776601683794,-0.30151025937965503
1984,7,0,19,0.31622776601683794,-0.1338289004710207
1985,7,0,22,0.31622776601683794,0.03684263432269663
1986,7,0,26,0.31622776601683794,0.13713374067794726
1987,7,0,31,0.31622776601683794,0.12126150496774035
1988,7,0,37,0.31622776601683794,0.22767330186645562
1989,7,0,43,0.31622776601683794,0.3952241371031534
1990,7,0,51,0.31622776601683794,0.45304644499582525
1991,7,0,61,0.31622776601683794,0.4433865149390913
1992,7,0,71,0.31622776601683794,0.43202557126484886
1993,7,0,84,0.31622776601683794,0.4644853366495102
1994,7,0,100,0.31622776601683794,0.4644853366495102
1995,7,1,31,0.31622776601683794,0.18333293455354327
1996,7,1,40,0.31622776601683794,0.26661872381561513
1997,7,1,51,0.31622776601683794,0.2350782815026502
1998,7,1,66,0.31622776601683794,0.3038380702938521
1999,7,1,84,0.31622776601683794,0.3175625702000058
2000,7,1,108,0.31622776601683794,0.34816638319548776
2001,7,1,138,0.31622776601683794,0.4333581704843249
2002,7,1,177,0.31622776601683794,0.43849363598342417
