,run,client,samples,noise,r2
1412,0,1,51,95,-0.19750082541088365
1413,0,1,66,95,-0.27926250692853816
1414,0,1,84,95,-0.18417453783664328
1415,0,1,108,95,-0.22801658476701125
1416,0,1,138,95,-0.09556659960667169
1417,0,1,177,95,-0.11515857178954048
1418,0,1,227,95,-0.15087220594172646
1419,0,1,291,95,-0.14558290265578333
1420,0,1,372,95,-0.13581923182978506
1421,0,1,477,95,-0.07742787977233445
1422,0,1,610,95,-0.02990832182908565
1423,0,1,781,95,-0.03792440060092761
1424,0,1,1000,95,-0.03792440060092761
1425,0,2,100,95,-0.35929250329855855
1426,0,2,138,95,-0.20317066454059018
1427,0,2,193,95,-0.22903487462728123
1428,0,2,268,95,-0.1983992443421898
1429,0,2,372,95,-0.04566144373983283
1430,0,2,517,95,-0.02356790523164287
1431,0,2,719,95,-0.028857807518537282
1432,0,2,1000,95,-0.05894213413673488
1433,0,2,1389,95,-0.03343229180767726
1434,0,2,1930,95,-0.0514055430690441
1435,0,2,2682,95,-0.05706561511318431
1436,0,2,3727,95,-0.03638112248024061
1437,0,2,5179,95,-0.02692014888827532
1438,0,2,7196,95,-0.02689188930396691
1439,0,2,10000,95,-0.02689188930396691
1440,1,0,10,0,-3.2162032498551527
1441,1,0,11,0,-2.6515434835253107
1442,1,0,13,0,-0.11298699992078043
1443,1,0,16,0,0.1638878020885517
1444,1,0,19,0,0.031349984299119726
1445,1,0,22,0,0.3863208642475874
1446,1,0,26,0,0.422142656139604
1447,1,0,31,0,0.43712798867026015
1448,1,0,37,0,0.34797246722764363
1449,1,0,43,0,0.3507998604731398
1450,1,0,51,0,0.3524076298500751
1451,1,0,61,0,0.3820285197734211
1452,1,0,71,0,0.40934937266785465
1453,1,0,84,0,0.41788177491549683
1454,1,0,100,0,0.41788177491549683
1455,1,1,31,0,-1.2835854114315035
1456,1,1,40,0,-0.16687311549716188
1457,1,1,51,0,0.3551038967403791
1458,1,1,66,0,0.4034257303495292
1459,1,1,84,0,0.4326378607835738
1460,1,1,108,0,0.5033808592583451
1461,1,1,138,0,0.5343872437854175
1462,1,1,177,0,0.5455871533580594
1463,1,1,227,0,0.5717933346932018
1464,1,1,291,0,0.5962542058116842
1465,1,1,372,0,0.6042885131211274
1466,1,1,477,0,0.6163959470023035
1467,1,1,610,0,0.629408982263137
1468,1,1,781,0,0.6380939078559131
1469,1,1,1000,0,0.6380939078559131
1470,1,2,100,0,0.3444995076580111
1471,1,2,138,0,0.4398974634417986
1472,1,2,193,0,0.4623610476751082
1473,1,2,268,0,0.5095093759614122
1474,1,2,372,0,0.5025268129323195
1475,1,2,517,0,0.5484747186623191
1476,1,2,719,0,0.5656651563307895
1477,1,2,1000,0,0.5640919702629922
1478,1,2,1389,0,0.5700903084040636
1479,1,2,1930,0,0.5741842931802119
1480,1,2,2682,0,0.5952246092605508
1481,1,2,3727,0,0.6033145845918464
1482,1,2,5179,0,0.6136994620434162
1483,1,2,7196,0,0.612200948000849
1484,1,2,10000,0,0.612200948000849
1485,1,0,10,1,-3.2162032498551527
1486,1,0,11,1,-2.6515434835253107
1487,1,0,13,1,-0.11298699992078043
1488,1,0,16,1,0.1638878020885517
1489,1,0,19,1,0.031349984299119726
1490,1,0,22,1,0.3863208642475874
1491,1,0,26,1,0.422142656139604
1492,1,0,31,1,0.43712798867026015
1493,1,0,37,1,0.34797246722764363
1494,1,0,43,1,0.3507998604731398
1495,1,0,51,1,0.3524076298500751
1496,1,0,61,1,0.3820285197734211
1497,1,0,71,1,0.40934937266785465
1498,1,0,84,1,0.41788177491549683
1499,1,0,100,1,0.41788177491549683
1500,1,1,31,1,-1.2835854114315035
1501,1,1,40,1,-0.16687311549716188
1502,1,1,51,1,0.3538168884871776
1503,1,1,66,1,0.40252655060721987
1504,1,1,84,1,0.43029176760482835
1505,1,1,108,1,0.5042494085779374
1506,1,1,138,1,0.5354436952985058
1507,1,1,177,1,0.551802183285855
1508,1,1,227,1,0.5744888502327516
1509,1,1,291,1,0.5991825789593229
1510,1,1,372,1,0.6065255236858887
1511,1,1,477,1,0.6178035098013863
1512,1,1,610,1,0.6308117453768738
1513,1,1,781,1,0.6399728496550954
1514,1,1,1000,1,0.6399728496550954
1515,1,2,100,1,0.3444995076580111
1516,1,2,138,1,0.4398974634417986
1517,1,2,193,1,0.46234783221788167
1518,1,2,268,1,0.5112964513251276
1519,1,2,372,1,0.505454726146044
1520,1,2,517,1,0.5500826729998167
1521,1,2,719,1,0.5658037682875421
1522,1,2,1000,1,0.561679754122425
1523,1,2,1389,1,0.5683841821535214
1524,1,2,1930,1,0.569571560411906
1525,1,2,2682,1,0.5914338652317565
1526,1,2,3727,1,0.6009122798338664
1527,1,2,5179,1,0.6115943955872742
1528,1,2,7196,1,0.6106697655554233
1529,1,2,10000,1,0.6106697655554233
1530,1,0,10,2,-3.2162032498551527
1531,1,0,11,2,-2.6515434835253107
1532,1,0,13,2,-0.11298699992078043
1533,1,0,16,2,0.1638878020885517
1534,1,0,19,2,0.031349984299119726
1535,1,0,22,2,0.3863208642475874
1536,1,0,26,2,0.3210503737974607
1537,1,0,31,2,0.3484386892878846
1538,1,0,37,2,0.26340519112881067
1539,1,0,43,2,0.29554914691864087
1540,1,0,51,2,0.3300044551280298
1541,1,0,61,2,0.38184099613694933
1542,1,0,71,2,0.3981405827533916
1543,1,0,84,2,0.4090150252813758
1544,1,0,100,2,0.4090150252813758
1545,1,1,31,2,-1.2835854114315035
1546,1,1,40,2,-0.16687311549716188
1547,1,1,51,2,0.3551038967403791
1548,1,1,66,2,0.4034257303495292
1549,1,1,84,2,0.4326378607835738
1550,1,1,108,2,0.48687148047974993
1551,1,1,138,2,0.5247362941736151
1552,1,1,177,2,0.5370770989802862
1553,1,1,227,2,0.572367263713872
1554,1,1,291,2,0.6012660441971149
1555,1,1,372,2,0.6100956479794181
1556,1,1,477,2,0.6136955432235289
1557,1,1,610,2,0.6271693472228829
1558,1,1,781,2,0.6337952030793546
1559,1,1,1000,2,0.6337952030793546
1560,1,2,100,2,0.3444995076580111
1561,1,2,138,2,0.44344727093150915
1562,1,2,193,2,0.45461200140317615
1563,1,2,268,2,0.5078393412696771
1564,1,2,372,2,0.5092490633930221
1565,1,2,517,2,0.5492186559715231
1566,1,2,719,2,0.5660529177642191
1567,1,2,1000,2,0.5700496456537589
1568,1,2,1389,2,0.5719691141729728
1569,1,2,1930,2,0.5763785974536506
1570,1,2,2682,2,0.598720481733406
1571,1,2,3727,2,0.6079347799214312
1572,1,2,5179,2,0.616181101818599
1573,1,2,7196,2,0.6134166352811813
1574,1,2,10000,2,0.6134166352811813
1575,1,0,10,3,-3.2162032498551527
1576,1,0,11,3,-2.6515434835253107
1577,1,0,13,3,-0.11298699992078043
1578,1,0,16,3,0.1638878020885517
1579,1,0,19,3,0.031349984299119726
1580,1,0,22,3,0.3863208642475874
1581,1,0,26,3,0.422142656139604
1582,1,0,31,3,0.43712798867026015
1583,1,0,37,3,0.34797246722764363
1584,1,0,43,3,0.3507998604731398
1585,1,0,51,3,0.3508425119372498
1586,1,0,61,3,0.3808564682140112
1587,1,0,71,3,0.4087090541427757
1588,1,0,84,3,0.4178253944322359
1589,1,0,100,3,0.4178253944322359
1590,1,1,31,3,-1.2835854114315035
1591,1,1,40,3,-0.16687311549716188
1592,1,1,51,3,0.36954174648996685
1593,1,1,66,3,0.4140185942059049
1594,1,1,84,3,0.43683642189339766
1595,1,1,108,3,0.5059636893220572
1596,1,1,138,3,0.5352380798303824
1597,1,1,177,3,0.5274852953912867
1598,1,1,227,3,0.5378144328141193
1599,1,1,291,3,0.5672567748666412
1600,1,1,372,3,0.5865982365642433
1601,1,1,477,3,0.6005993299957071
1602,1,1,610,3,0.6079392335481106
1603,1,1,781,3,0.6212680313369433
1604,1,1,1000,3,0.6212680313369433
1605,1,2,100,3,0.3191629317251896
1606,1,2,138,3,0.41772059804698014
1607,1,2,193,3,0.45524330289120285
1608,1,2,268,3,0.5155318153678703
1609,1,2,372,3,0.4909698377192988
1610,1,2,517,3,0.5259519416461296
1611,1,2,719,3,0.5455739422276564
1612,1,2,1000,3,0.5444739929535316
1613,1,2,1389,3,0.543884704457747
1614,1,2,1930,3,0.5530991677140881
1615,1,2,2682,3,0.5794635374047139
1616,1,2,3727,3,0.5869780168942657
1617,1,2,5179,3,0.6023008517704991
1618,1,2,7196,3,0.6021557411599427
1619,1,2,10000,3,0.6021557411599427
1620,1,0,10,4,-3.2162032498551527
1621,1,0,11,4,-2.6515434835253107
1622,1,0,13,4,-0.11298699992078043
1623,1,0,16,4,0.1638878020885517
1624,1,0,19,4,0.031349984299119726
1625,1,0,22,4,0.3863208642475874
1626,1,0,26,4,0.422142656139604
1627,1,0,31,4,0.43712798867026015
1628,1,0,37,4,0.34797246722764363
1629,1,0,43,4,0.3507998604731398
1630,1,0,51,4,0.3524076298500751
1631,1,0,61,4,0.3820285197734211
1632,1,0,71,4,0.40934937266785465
1633,1,0,84,4,0.41788177491549683
1634,1,0,100,4,0.41788177491549683
1635,1,1,31,4,-1.2835854114315035
1636,1,1,40,4,-0.16687311549716188
1637,1,1,51,4,0.3416597363549888
1638,1,1,66,4,0.35174834975492575
1639,1,1,84,4,0.38289227499219747
1640,1,1,108,4,0.44399727096629527
1641,1,1,138,4,0.4658964487488806
1642,1,1,177,4,0.4603163442792416
1643,1,1,227,4,0.52166558466142
1644,1,1,291,4,0.55386019029255
1645,1,1,372,4,0.5693147615782626
1646,1,1,477,4,0.5961718725178369
1647,1,1,610,4,0.6212442338236077
1648,1,1,781,4,0.627443025533757
1649,1,1,1000,4,0.627443025533757
1650,1,2,100,4,0.27733252245268014
1651,1,2,138,4,0.43639055087324985
1652,1,2,193,4,0.4613645282394103
1653,1,2,268,4,0.4936144539147185
1654,1,2,372,4,0.4927047914546
1655,1,2,517,4,0.5425792158359982
1656,1,2,719,4,0.5559776939240304
1657,1,2,1000,4,0.5647028612367646
1658,1,2,1389,4,0.5669433576607725
1659,1,2,1930,4,0.5667806845200444
1660,1,2,2682,4,0.5905511548880895
1661,1,2,3727,4,0.5953425582278368
1662,1,2,5179,4,0.6128121366252738
1663,1,2,7196,4,0.6101582707635838
1664,1,2,10000,4,0.6101582707635838
1665,1,0,10,5,-3.2162032498551527
1666,1,0,11,5,-2.6515434835253107
1667,1,0,13,5,-0.11298699992078043
1668,1,0,16,5,0.1638878020885517
1669,1,0,19,5,0.031349984299119726
1670,1,0,22,5,0.3521170095143493
1671,1,0,26,5,0.39539198973720624
1672,1,0,31,5,0.4196494040981492
1673,1,0,37,5,0.33460479656718656
1674,1,0,43,5,0.33237077442493324
1675,1,0,51,5,0.3461509612587982
1676,1,0,61,5,0.3657673568070726
1677,1,0,71,5,0.3864955741440914
1678,1,0,84,5,0.3984194236843034
1679,1,0,100,5,0.3984194236843034
1680,1,1,31,5,-1.2361479304061658
1681,1,1,40,5,-0.27205936031080413
1682,1,1,51,5,0.36779542549537725
1683,1,1,66,5,0.362388338475247
1684,1,1,84,5,0.40409615509150176
1685,1,1,108,5,0.49443911254414163
1686,1,1,138,5,0.5207790748730203
1687,1,1,177,5,0.5191171848071554
1688,1,1,227,5,0.5519985104816194
1689,1,1,291,5,0.5773445960455006
1690,1,1,372,5,0.6015173042326053
1691,1,1,477,5,0.6052890437254004
1692,1,1,610,5,0.6255095674618261
1693,1,1,781,5,0.6390209551502187
1694,1,1,1000,5,0.6390209551502187
1695,1,2,100,5,0.3506499768391831
1696,1,2,138,5,0.35689603944524906
1697,1,2,193,5,0.3786312861328176
1698,1,2,268,5,0.46751528313757484
1699,1,2,372,5,0.478697800476771
1700,1,2,517,5,0.5377768515438079
1701,1,2,719,5,0.5535630261459874
1702,1,2,1000,5,0.5582024660354121
1703,1,2,1389,5,0.5656694807647459
1704,1,2,1930,5,0.5730176781583081
1705,1,2,2682,5,0.5937884062727298
1706,1,2,3727,5,0.5980431196293382
1707,1,2,5179,5,0.611862600355244
1708,1,2,7196,5,0.6130928077085185
1709,1,2,10000,5,0.6130928077085185
1710,1,0,10,6,-3.2162032498551527
1711,1,0,11,6,-2.6515434835253107
1712,1,0,13,6,-0.11298699992078043
1713,1,0,16,6,0.1638878020885517
1714,1,0,19,6,0.031349984299119726
1715,1,0,22,6,0.3863208642475874
1716,1,0,26,6,0.422142656139604
1717,1,0,31,6,0.32060520671203574
1718,1,0,37,6,0.2276030556368508
1719,1,0,43,6,0.2607375411707008
1720,1,0,51,6,0.3153379242857052
1721,1,0,61,6,0.35483553641910837
1722,1,0,71,6,0.3674605866305276
1723,1,0,84,6,0.36887829001683525
1724,1,0,100,6,0.36887829001683525
1725,1,1,31,6,-1.2835854114315035
1726,1,1,40,6,-0.16687311549716188
1727,1,1,51,6,0.3551038967403791
1728,1,1,66,6,0.4052997788521203
1729,1,1,84,6,0.4334655287891781
1730,1,1,108,6,0.4822260687866017
1731,1,1,138,6,0.48561204574729355
1732,1,1,177,6,0.49163666166930464
1733,1,1,227,6,0.5398807198773474
1734,1,1,291,6,0.5773950682754992
1735,1,1,372,6,0.5937484087793282
1736,1,1,477,6,0.6084598668453307
1737,1,1,610,6,0.6271898583192066
1738,1,1,781,6,0.630092392780623
1739,1,1,1000,6,0.630092392780623
1740,1,2,100,6,0.19374619128430992
1741,1,2,138,6,0.31293102569964004
1742,1,2,193,6,0.4070690247014611
1743,1,2,268,6,0.4617275922412437
1744,1,2,372,6,0.4538600685256471
1745,1,2,517,6,0.53288031842632
1746,1,2,719,6,0.5517904849674586
1747,1,2,1000,6,0.5558206043932018
1748,1,2,1389,6,0.5568021867103021
1749,1,2,1930,6,0.5582161760149856
1750,1,2,2682,6,0.5850400816596308
1751,1,2,3727,6,0.5899618523422143
1752,1,2,5179,6,0.6002742136847707
1753,1,2,7196,6,0.6050796633162389
1754,1,2,10000,6,0.6050796633162389
1755,1,0,10,7,-3.2162032498551527
1756,1,0,11,7,-2.6515434835253107
1757,1,0,13,7,-0.11298699992078043
1758,1,0,16,7,0.23706152856620888
1759,1,0,19,7,0.13764222354802158
1760,1,0,22,7,0.39630779544545613
1761,1,0,26,7,0.3846428344537627
1762,1,0,31,7,0.4159273406627194
1763,1,0,37,7,0.32530171023195686
1764,1,0,43,7,0.3501218776245323
1765,1,0,51,7,0.3506875232473502
1766,1,0,61,7,0.377042804533136
1767,1,0,71,7,0.4127383303649579
1768,1,0,84,7,0.3933267261040949
1769,1,0,100,7,0.3933267261040949
1770,1,1,31,7,-1.1449142294591712
1771,1,1,40,7,-0.24438882243490645
1772,1,1,51,7,0.30944426431853655
1773,1,1,66,7,0.3799136356438142
1774,1,1,84,7,0.42686830409415855
1775,1,1,108,7,0.45356295063194485
1776,1,1,138,7,0.48893886727916125
1777,1,1,177,7,0.5101383122752028
1778,1,1,227,7,0.5442872701071947
1779,1,1,291,7,0.5632396537579692
1780,1,1,372,7,0.590492566402866
1781,1,1,477,7,0.5976076443610424
1782,1,1,610,7,0.6072416945946195
1783,1,1,781,7,0.6175235712437375
1784,1,1,1000,7,0.6175235712437375
1785,1,2,100,7,0.3223195828570957
1786,1,2,138,7,0.440045534307143
1787,1,2,193,7,0.43024634206192236
1788,1,2,268,7,0.46015069816952614
1789,1,2,372,7,0.4463592336801647
1790,1,2,517,7,0.5289735037063354
1791,1,2,719,7,0.5492028847547242
1792,1,2,1000,7,0.5637121212646545
1793,1,2,1389,7,0.5491428047165958
1794,1,2,1930,7,0.5651160169705844
1795,1,2,2682,7,0.587926612630189
1796,1,2,3727,7,0.5948568905704259
1797,1,2,5179,7,0.6019026263108198
1798,1,2,7196,7,0.6009984908957217
1799,1,2,10000,7,0.6009984908957217
1800,1,0,10,8,-3.2162032498551527
1801,1,0,11,8,-2.6515434835253107
1802,1,0,13,8,-0.11298699992078043
1803,1,0,16,8,0.1638878020885517
1804,1,0,19,8,0.031349984299119726
1805,1,0,22,8,0.3977712535344826
1806,1,0,26,8,0.42823607059063873
1807,1,0,31,8,0.44137197371378023
1808,1,0,37,8,0.331862243537546
1809,1,0,43,8,0.31799247998828506
1810,1,0,51,8,0.3500727039287804
1811,1,0,61,8,0.37385286747697366
1812,1,0,71,8,0.39680371570382855
1813,1,0,84,8,0.418123116893133
1814,1,0,100,8,0.418123116893133
1815,1,1,31,8,-1.108675916975618
1816,1,1,40,8,-0.138095466526845
1817,1,1,51,8,0.38028559821193886
1818,1,1,66,8,0.3922437884483848
1819,1,1,84,8,0.36377045866832325
1820,1,1,108,8,0.44938196895132354
1821,1,1,138,8,0.4871531093257919
1822,1,1,177,8,0.5160941710317343
1823,1,1,227,8,0.5354654643657106
1824,1,1,291,8,0.5605283033492323
1825,1,1,372,8,0.5770492672371343
1826,1,1,477,8,0.5991149771223253
1827,1,1,610,8,0.5980253309003138
1828,1,1,781,8,0.6057977650654441
1829,1,1,1000,8,0.6057977650654441
1830,1,2,100,8,0.21655866085451003
1831,1,2,138,8,0.3876730016007093
1832,1,2,193,8,0.3981534552837618
1833,1,2,268,8,0.4648179426738904
1834,1,2,372,8,0.46128130506116716
1835,1,2,517,8,0.5350462832408052
1836,1,2,719,8,0.5561264746167052
1837,1,2,1000,8,0.5563519483933766
1838,1,2,1389,8,0.5600170782978726
1839,1,2,1930,8,0.5589880565559168
1840,1,2,2682,8,0.5808222400623644
1841,1,2,3727,8,0.5894074806947205
1842,1,2,5179,8,0.6022422500193659
1843,1,2,7196,8,0.6025782892588668
1844,1,2,10000,8,0.6025782892588668
1845,1,0,10,9,-3.2162032498551527
1846,1,0,11,9,-2.4290119089514945
1847,1,0,13,9,-0.845420692279774
1848,1,0,16,9,-0.3219489633477517
1849,1,0,19,9,-0.3367726986301416
1850,1,0,22,9,-0.00857668055822236
1851,1,0,26,9,0.02470322312894324
1852,1,0,31,9,0.18389761706210161
1853,1,0,37,9,0.21994727563945016
1854,1,0,43,9,0.2719491027375107
1855,1,0,51,9,0.2961890354588108
1856,1,0,61,9,0.3408528983918986
1857,1,0,71,9,0.3750646830238794
1858,1,0,84,9,0.35501065405149423
1859,1,0,100,9,0.35501065405149423
1860,1,1,31,9,-1.181476960164015
1861,1,1,40,9,-0.06912384414639106
1862,1,1,51,9,0.3829500261733769
1863,1,1,66,9,0.4030259017132397
1864,1,1,84,9,0.43784416870915055
1865,1,1,108,9,0.504508346432328
1866,1,1,138,9,0.5300719676898357
1867,1,1,177,9,0.5305305790734883
1868,1,1,227,9,0.5801935192720931
1869,1,1,291,9,0.5833020771630936
1870,1,1,372,9,0.590322838152268
1871,1,1,477,9,0.5961837419760362
1872,1,1,610,9,0.6111124883919886
1873,1,1,781,9,0.6216399903161759
1874,1,1,1000,9,0.6216399903161759
1875,1,2,100,9,0.34225305519317617
1876,1,2,138,9,0.4160896539606518
1877,1,2,193,9,0.42128242573561814
1878,1,2,268,9,0.4550030824708783
1879,1,2,372,9,0.4428355877395216
1880,1,2,517,9,0.5036438496306193
1881,1,2,719,9,0.5470798453948801
1882,1,2,1000,9,0.5338143824290413
1883,1,2,1389,9,0.5464306761427189
1884,1,2,1930,9,0.5539401232603332
1885,1,2,2682,9,0.5735308037022872
1886,1,2,3727,9,0.5854716818852088
1887,1,2,5179,9,0.6054694858555884
1888,1,2,7196,9,0.6057188093812734
1889,1,2,10000,9,0.6057188093812734
1890,1,0,10,10,-3.2162032498551527
1891,1,0,11,10,-2.4802999949763866
1892,1,0,13,10,-0.4544963424820949
1893,1,0,16,10,-0.06985408496615331
1894,1,0,19,10,-0.11684944168243994
1895,1,0,22,10,0.13852126453847136
1896,1,0,26,10,0.29679703409127944
1897,1,0,31,10,0.3862429948187025
1898,1,0,37,10,0.27170931778029583
1899,1,0,43,10,0.3100159885712833
1900,1,0,51,10,0.3445332584237828
1901,1,0,61,10,0.38743670393946306
1902,1,0,71,10,0.406887875763161
1903,1,0,84,10,0.4091914509836465
1904,1,0,100,10,0.4091914509836465
1905,1,1,31,10,-0.9893311794359705
1906,1,1,40,10,-0.3028320246393257
1907,1,1,51,10,0.3285036041159546
1908,1,1,66,10,0.3679658495299767
1909,1,1,84,10,0.3898471926888921
1910,1,1,108,10,0.4894364785082669
1911,1,1,138,10,0.5245266235514119
1912,1,1,177,10,0.5094417074605888
1913,1,1,227,10,0.5514012557567654
1914,1,1,291,10,0.5756432008853148
1915,1,1,372,10,0.5784917450086534
1916,1,1,477,10,0.5785420327431522
1917,1,1,610,10,0.5976841522260969
1918,1,1,781,10,0.6201740721321778
1919,1,1,1000,10,0.6201740721321778
1920,1,2,100,10,0.2961935060045615
1921,1,2,138,10,0.34506667000779934
1922,1,2,193,10,0.40518070745835777
1923,1,2,268,10,0.49334699680040073
1924,1,2,372,10,0.5026574725372018
1925,1,2,517,10,0.542254391998015
1926,1,2,719,10,0.5384087468638865
1927,1,2,1000,10,0.5362022890567217
1928,1,2,1389,10,0.5448309493025144
1929,1,2,1930,10,0.5472616214116677
1930,1,2,2682,10,0.5729175096397723
1931,1,2,3727,10,0.5756213824950704
1932,1,2,5179,10,0.5895259717946588
1933,1,2,7196,10,0.5919097372407711
1934,1,2,10000,10,0.5919097372407711
1935,1,0,10,11,-3.2162032498551527
1936,1,0,11,11,-2.6515434835253107
1937,1,0,13,11,-0.11298699992078043
1938,1,0,16,11,0.1638878020885517
1939,1,0,19,11,0.031349984299119726
1940,1,0,22,11,0.3863208642475874
1941,1,0,26,11,0.422142656139604
1942,1,0,31,11,0.43712798867026015
1943,1,0,37,11,0.34797246722764363
1944,1,0,43,11,0.3507998604731398
1945,1,0,51,11,0.3524076298500751
1946,1,0,61,11,0.3820285197734211
1947,1,0,71,11,0.3826407980931932
1948,1,0,84,11,0.40026868562550255
1949,1,0,100,11,0.40026868562550255
1950,1,1,31,11,-1.2725283403819625
1951,1,1,40,11,-0.16630804046528835
1952,1,1,51,11,0.3232608104522702
1953,1,1,66,11,0.3295568258905668
1954,1,1,84,11,0.38814799892479224
1955,1,1,108,11,0.4459467063242617
1956,1,1,138,11,0.5107507691488689
1957,1,1,177,11,0.5236121420809907
1958,1,1,227,11,0.5188850539823161
1959,1,1,291,11,0.5645823914592222
1960,1,1,372,11,0.5500075902968394
1961,1,1,477,11,0.5760712560719994
1962,1,1,610,11,0.5854916489340088
1963,1,1,781,11,0.617606151718002
1964,1,1,1000,11,0.617606151718002
1965,1,2,100,11,0.29403192673462264
1966,1,2,138,11,0.369731646774225
1967,1,2,193,11,0.39612890443537274
1968,1,2,268,11,0.45910132535114534
1969,1,2,372,11,0.4457786840284048
1970,1,2,517,11,0.4971999730098854
1971,1,2,719,11,0.5108704606670392
1972,1,2,1000,11,0.528214931672726
1973,1,2,1389,11,0.5513865819830747
1974,1,2,1930,11,0.5570192537977698
1975,1,2,2682,11,0.5822767440317662
1976,1,2,3727,11,0.5893525063159291
1977,1,2,5179,11,0.6016593781965938
1978,1,2,7196,11,0.6010964353385378
1979,1,2,10000,11,0.6010964353385378
1980,1,0,10,12,-3.2162032498551527
1981,1,0,11,12,-2.6515434835253107
1982,1,0,13,12,-0.11298699992078043
1983,1,0,16,12,0.1638878020885517
1984,1,0,19,12,0.031349984299119726
1985,1,0,22,12,0.3863208642475874
1986,1,0,26,12,0.4418280957300337
1987,1,0,31,12,0.4000229705722683
1988,1,0,37,12,0.3271350331362898
1989,1,0,43,12,0.3744392568090882
1990,1,0,51,12,0.3234493578022293
1991,1,0,61,12,0.3846471001050411
1992,1,0,71,12,0.38791082480501693
1993,1,0,84,12,0.41164980820465524
1994,1,0,100,12,0.41164980820465524
1995,1,1,31,12,-1.2835854114315035
1996,1,1,40,12,0.0023620542982450976
1997,1,1,51,12,0.3125726839815891
1998,1,1,66,12,0.3537902886673411
1999,1,1,84,12,0.39377903220347843
2000,1,1,108,12,0.4399217101579047
2001,1,1,138,12,0.4845217420194
2002,1,1,177,12,0.5118288974127333
2003,1,1,227,12,0.5200830626307045
2004,1,1,291,12,0.5501512170210698
2005,1,1,372,12,0.5680889791559603
2006,1,1,477,12,0.5812653329728681
2007,1,1,610,12,0.5920539339273381
2008,1,1,781,12,0.6100047709774248
2009,1,1,1000,12,0.6100047709774248
2010,1,2,100,12,0.23419738952064695
2011,1,2,138,12,0.1106092549259603
2012,1,2,193,12,0.26162520157821345
2013,1,2,268,12,0.36743020078976707
2014,1,2,372,12,0.38139730513257053
2015,1,2,517,12,0.4816314848681461
2016,1,2,719,12,0.5137125166657548
2017,1,2,1000,12,0.5200301716301481
2018,1,2,1389,12,0.5271227187518318
2019,1,2,1930,12,0.5426066999269168
2020,1,2,2682,12,0.5672074568703599
2021,1,2,3727,12,0.5825324277864617
2022,1,2,5179,12,0.5883839179053799
2023,1,2,7196,12,0.5923640923792806
2024,1,2,10000,12,0.5923640923792806
2025,1,0,10,13,-3.2162032498551527
2026,1,0,11,13,-2.752177612329236
2027,1,0,13,13,-0.11530997504313145
2028,1,0,16,13,0.16299925463542153
2029,1,0,19,13,0.04300834974789258
2030,1,0,22,13,0.22373302060901168
2031,1,0,26,13,0.2933159047208037
2032,1,0,31,13,0.36117539388513487
2033,1,0,37,13,0.18483061305012194
2034,1,0,43,13,0.17437530495452702
2035,1,0,51,13,0.29145372874206066
2036,1,0,61,13,0.3284582969506151
2037,1,0,71,13,0.3474746603115244
2038,1,0,84,13,0.383179773547888
2039,1,0,100,13,0.383179773547888
2040,1,1,31,13,-1.4942711731525171
2041,1,1,40,13,-0.26558327547115557
2042,1,1,51,13,0.19197938168407358
2043,1,1,66,13,0.323063144164937
2044,1,1,84,13,0.3707676674343622
2045,1,1,108,13,0.40112821146894817
2046,1,1,138,13,0.4402107928005342
2047,1,1,177,13,0.45621773897188134
2048,1,1,227,13,0.4828069398709901
2049,1,1,291,13,0.506071778810653
2050,1,1,372,13,0.5367492778171261
2051,1,1,477,13,0.5764385453682435
2052,1,1,610,13,0.5782308468501858
2053,1,1,781,13,0.6090514092178506
2054,1,1,1000,13,0.6090514092178506
2055,1,2,100,13,0.23387170733739515
2056,1,2,138,13,0.36739653659171645
2057,1,2,193,13,0.3985756809897565
2058,1,2,268,13,0.40473570635615885
2059,1,2,372,13,0.3885546018214521
2060,1,2,517,13,0.4622796286563825
2061,1,2,719,13,0.5049563678811388
2062,1,2,1000,13,0.5205108190178966
2063,1,2,1389,13,0.532211986750101
2064,1,2,1930,13,0.5387998311573248
2065,1,2,2682,13,0.5664236020129483
2066,1,2,3727,13,0.5647569881494623
2067,1,2,5179,13,0.5793898206820061
2068,1,2,7196,13,0.5895429116001092
2069,1,2,10000,13,0.5895429116001092
2070,1,0,10,14,-3.2162032498551527
2071,1,0,11,14,-2.5313475388761746
2072,1,0,13,14,-0.1356316327971112
2073,1,0,16,14,0.14034996293906266
2074,1,0,19,14,-0.0036442459329453225
2075,1,0,22,14,0.36911894511042875
2076,1,0,26,14,0.4246234872275465
2077,1,0,31,14,0.3878287959953469
2078,1,0,37,14,0.2321289268194343
2079,1,0,43,14,0.28691870947697085
2080,1,0,51,14,0.33178158352838816
2081,1,0,61,14,0.3481988734776754
2082,1,0,71,14,0.363157657272442
2083,1,0,84,14,0.3765581374888559
2084,1,0,100,14,0.3765581374888559
2085,1,1,31,14,-1.2835854114315035
2086,1,1,40,14,-0.06606032647640703
2087,1,1,51,14,0.2428604919498336
2088,1,1,66,14,0.2758301775682136
2089,1,1,84,14,0.2753061947524402
2090,1,1,108,14,0.40258277865569614
2091,1,1,138,14,0.42271838470431666
2092,1,1,177,14,0.4554863836309714
2093,1,1,227,14,0.4643718302458596
2094,1,1,291,14,0.5164636388413892
2095,1,1,372,14,0.5576662749135897
2096,1,1,477,14,0.5902794998158025
2097,1,1,610,14,0.612313004364277
2098,1,1,781,14,0.6116460809314984
2099,1,1,1000,14,0.6116460809314984
2100,1,2,100,14,0.1773113347644124
