,run,client,samples,noise,r2
2001,8,c1_c3,3827,0.1,0.6985243525210341
2002,8,c1_c3,5279,0.1,0.7009549887866356
2003,8,c1_c3,7296,0.1,0.7052551079277052
2004,8,c1_c3,10100,0.1,0.7052551079277052
2005,8,c2_c3,1000,0.1,0.5907698486420747
2006,8,c2_c3,1100,0.1,0.5850724010349182
2007,8,c2_c3,1138,0.1,0.5826327981911017
2008,8,c2_c3,1193,0.1,0.5823418736406066
2009,8,c2_c3,1268,0.1,0.5833184974133485
2010,8,c2_c3,1372,0.1,0.5982587916902238
2011,8,c2_c3,1517,0.1,0.6006251572911281
2012,8,c2_c3,1719,0.1,0.6057140235585305
2013,8,c2_c3,2000,0.1,0.6095067049528384
2014,8,c2_c3,2389,0.1,0.6115631111040034
2015,8,c2_c3,2930,0.1,0.6122092457565655
2016,8,c2_c3,3682,0.1,0.6105954652373131
2017,8,c2_c3,4727,0.1,0.6130859059174669
2018,8,c2_c3,6179,0.1,0.6111265787367213
2019,8,c2_c3,8196,0.1,0.6165977410718382
2020,8,c2_c3,11000,0.1,0.6165977410718382
2021,8,c1_c2,100,0.1,0.5978257715658245
2022,8,c1_c2,131,0.1,0.5863173533304957
2023,8,c1_c2,140,0.1,0.5915764303737324
2024,8,c1_c2,151,0.1,0.6051959951611354
2025,8,c1_c2,166,0.1,0.6095664355354016
2026,8,c1_c2,184,0.1,0.6144159171169641
2027,8,c1_c2,208,0.1,0.6266693589189583
2028,8,c1_c2,238,0.1,0.5930560221411836
2029,8,c1_c2,277,0.1,0.5751312883954132
2030,8,c1_c2,327,0.1,0.5723338636027032
2031,8,c1_c2,391,0.1,0.5884138371702374
2032,8,c1_c2,472,0.1,0.5987760433416862
2033,8,c1_c2,577,0.1,0.6151175050923268
2034,8,c1_c2,710,0.1,0.6182817915753568
2035,8,c1_c2,881,0.1,0.6378765444856125
2036,8,c1_c2,1100,0.1,0.6378765444856125
2037,8,c1_c3,100,0.2,0.5978257715658245
2038,8,c1_c3,200,0.2,0.6046541991662137
2039,8,c1_c3,238,0.2,0.590997142649873
2040,8,c1_c3,293,0.2,0.5889513762859222
2041,8,c1_c3,368,0.2,0.6003477424218069
2042,8,c1_c3,472,0.2,0.6064595244680371
2043,8,c1_c3,617,0.2,0.6128368730763529
2044,8,c1_c3,819,0.2,0.6220660320110103
2045,8,c1_c3,1100,0.2,0.6382842175666384
2046,8,c1_c3,1489,0.2,0.6548840307616635
2047,8,c1_c3,2030,0.2,0.6499268490168159
2048,8,c1_c3,2782,0.2,0.6523061988311278
2049,8,c1_c3,3827,0.2,0.6643903113171475
2050,8,c1_c3,5279,0.2,0.6614178948785447
2051,8,c1_c3,7296,0.2,0.6604558687614501
2052,8,c1_c3,10100,0.2,0.6604558687614501
2053,8,c2_c3,1000,0.2,0.5907698486420747
2054,8,c2_c3,1100,0.2,0.5814886497030581
2055,8,c2_c3,1138,0.2,0.5813883427197808
2056,8,c2_c3,1193,0.2,0.5773524643592032
2057,8,c2_c3,1268,0.2,0.5805898243771932
2058,8,c2_c3,1372,0.2,0.5822889189397589
2059,8,c2_c3,1517,0.2,0.5812193669311576
2060,8,c2_c3,1719,0.2,0.5823307068393173
2061,8,c2_c3,2000,0.2,0.5837662353596191
2062,8,c2_c3,2389,0.2,0.5877563894906974
2063,8,c2_c3,2930,0.2,0.5876169243571516
2064,8,c2_c3,3682,0.2,0.585099816861159
2065,8,c2_c3,4727,0.2,0.591449197653018
2066,8,c2_c3,6179,0.2,0.5917837247024834
2067,8,c2_c3,8196,0.2,0.5940359997338613
2068,8,c2_c3,11000,0.2,0.5940359997338613
2069,8,c1_c2,100,0.2,0.5978257715658245
2070,8,c1_c2,131,0.2,0.591935545806225
2071,8,c1_c2,140,0.2,0.5565773994640415
2072,8,c1_c2,151,0.2,0.5811966103801978
2073,8,c1_c2,166,0.2,0.5833867515407609
2074,8,c1_c2,184,0.2,0.6078660838110962
2075,8,c1_c2,208,0.2,0.6113303792339597
2076,8,c1_c2,238,0.2,0.5635943452117533
2077,8,c1_c2,277,0.2,0.5571662863250775
2078,8,c1_c2,327,0.2,0.5639974207055831
2079,8,c1_c2,391,0.2,0.5657312678009113
2080,8,c1_c2,472,0.2,0.5701472331674385
2081,8,c1_c2,577,0.2,0.5669470370489318
2082,8,c1_c2,710,0.2,0.5803295635859167
2083,8,c1_c2,881,0.2,0.6057954897366089
2084,8,c1_c2,1100,0.2,0.6057954897366089
2085,8,c1_c3,100,0.35,0.5978257715658245
2086,8,c1_c3,200,0.35,0.5421440351650193
2087,8,c1_c3,238,0.35,0.5070273553713028
2088,8,c1_c3,293,0.35,0.5397033132584743
2089,8,c1_c3,368,0.35,0.49429957038837813
2090,8,c1_c3,472,0.35,0.5109479733502598
2091,8,c1_c3,617,0.35,0.5390577499578644
2092,8,c1_c3,819,0.35,0.5432419321806239
2093,8,c1_c3,1100,0.35,0.5595115405526478
2094,8,c1_c3,1489,0.35,0.555135502828116
2095,8,c1_c3,2030,0.35,0.5773494827279395
2096,8,c1_c3,2782,0.35,0.5678995356185195
2097,8,c1_c3,3827,0.35,0.5754534650787262
2098,8,c1_c3,5279,0.35,0.5766522905227238
2099,8,c1_c3,7296,0.35,0.5882134391480855
2100,8,c1_c3,10100,0.35,0.5882134391480855
2101,8,c2_c3,1000,0.35,0.5907698486420747
2102,8,c2_c3,1100,0.35,0.5950183113513499
2103,8,c2_c3,1138,0.35,0.5870208067595061
2104,8,c2_c3,1193,0.35,0.5871692754266518
2105,8,c2_c3,1268,0.35,0.5820601403253765
2106,8,c2_c3,1372,0.35,0.5845754880513605
