,run,client,samples,r2
0,0,c1_c2,100,0.5733642275887586
1,0,c1_c2,131,0.5582546332449035
2,0,c1_c2,140,0.5567237311505716
3,0,c1_c2,151,0.5457969827003308
4,0,c1_c2,166,0.5853567624773418
5,0,c1_c2,184,0.5986666652501584
6,0,c1_c2,208,0.6207725033658926
7,0,c1_c2,238,0.6418795533615924
8,0,c1_c2,277,0.6178314265697689
9,0,c1_c2,327,0.5999697941680227
10,0,c1_c2,391,0.6012851621982138
11,0,c1_c2,472,0.6226398334670753
12,0,c1_c2,577,0.6211172883550925
13,0,c1_c2,710,0.6430188973350552
